,FIPS,State,County,PCH_REDEMP_SNAPS_12_16,PCH_SNAP_12_16
2486,47117,TN,Marshall,-46.05613944,-4.362260747
2487,47119,TN,Maury,-43.54992234,-4.362260747
2488,47121,TN,Meigs,-5.695654042999999,-4.362260747
2489,47123,TN,Monroe,-22.54946782,-4.362260747
2490,47125,TN,Montgomery,-32.88891235,-4.362260747
2491,47127,TN,Moore,-33.56288285,-4.362260747
2492,47129,TN,Morgan,-18.35934123,-4.362260747
2493,47131,TN,Obion,-12.39870695,-4.362260747
2494,47133,TN,Overton,-16.38807665,-4.362260747
2495,47135,TN,Perry,-8.982383132,-4.362260747
2496,47137,TN,Pickett,3.9931744210000004,-4.362260747
2497,47139,TN,Polk,-35.12457685,-4.362260747
2498,47141,TN,Putnam,-35.54516659,-4.362260747
2499,47143,TN,Rhea,-23.18851944,-4.362260747
2500,47145,TN,Roane,-29.92887191,-4.362260747
2501,47147,TN,Robertson,-43.89933358,-4.362260747
2502,47149,TN,Rutherford,-35.87964738,-4.362260747
2503,47151,TN,Scott,-22.81726684,-4.362260747
2504,47153,TN,Sequatchie,-17.46052327,-4.362260747
2505,47155,TN,Sevier,-37.74350561,-4.362260747
2506,47157,TN,Shelby,-16.41777136,-4.362260747
2507,47159,TN,Smith,-36.3172717,-4.362260747
2508,47161,TN,Stewart,-26.51743033,-4.362260747
2509,47163,TN,Sullivan,-27.37120903,-4.362260747
2510,47165,TN,Sumner,-37.93380716,-4.362260747
2511,47167,TN,Tipton,-12.36761618,-4.362260747
2512,47169,TN,Trousdale,-26.75256456,-4.362260747
2513,47171,TN,Unicoi,-28.75458087,-4.362260747
2514,47173,TN,Union,-31.01091384,-4.362260747
2515,47175,TN,Van Buren,-21.91261443,-4.362260747
2516,47177,TN,Warren,-21.27647079,-4.362260747
2517,47179,TN,Washington,-18.54581843,-4.362260747
2518,47181,TN,Wayne,-38.65433642,-4.362260747
2519,47183,TN,Weakley,-34.46121159,-4.362260747
2520,47185,TN,White,-29.38294791,-4.362260747
2521,47187,TN,Williamson,-25.99356245,-4.362260747
2522,47189,TN,Wilson,-32.62874614,-4.362260747
2523,48001,TX,Anderson,-17.91787525,-1.7086903880000002
2524,48003,TX,Andrews,2.58567926,-1.7086903880000002
2525,48005,TX,Angelina,-27.93196351,-1.7086903880000002
2526,48007,TX,Aransas,-7.978347892,-1.7086903880000002
2527,48009,TX,Archer,7.941464529,-1.7086903880000002
2528,48011,TX,Armstrong,,-1.7086903880000002
2529,48013,TX,Atascosa,-6.257060635,-1.7086903880000002
2530,48015,TX,Austin,-29.90922542,-1.7086903880000002
2531,48017,TX,Bailey,-22.1710996,-1.7086903880000002
2532,48019,TX,Bandera,-9.758079392,-1.7086903880000002
2533,48021,TX,Bastrop,-19.25019123,-1.7086903880000002
2534,48023,TX,Baylor,-25.89500535,-1.7086903880000002
2535,48025,TX,Bee,1.332071268,-1.7086903880000002
2536,48027,TX,Bell,-5.687046204,-1.7086903880000002
2537,48029,TX,Bexar,-16.87820786,-1.7086903880000002
2538,48031,TX,Blanco,-41.7179704,-1.7086903880000002
2539,48033,TX,Borden,,-1.7086903880000002
2540,48035,TX,Bosque,-21.86368781,-1.7086903880000002
2541,48037,TX,Bowie,-26.17546424,-1.7086903880000002
2542,48039,TX,Brazoria,2.84873792,-1.7086903880000002
2543,48041,TX,Brazos,-21.34249096,-1.7086903880000002
2544,48043,TX,Brewster,-9.498210659,-1.7086903880000002
2545,48045,TX,Briscoe,,-1.7086903880000002
2546,48047,TX,Brooks,33.40163866,-1.7086903880000002
2547,48049,TX,Brown,-25.27615096,-1.7086903880000002
2548,48051,TX,Burleson,-11.12211872,-1.7086903880000002
2549,48053,TX,Burnet,-33.50314535,-1.7086903880000002
2550,48055,TX,Caldwell,13.88383018,-1.7086903880000002
2551,48057,TX,Calhoun,-22.13902495,-1.7086903880000002
2552,48059,TX,Callahan,7.813384417999999,-1.7086903880000002
2553,48061,TX,Cameron,-8.696854514,-1.7086903880000002
2554,48063,TX,Camp,-37.13099034,-1.7086903880000002
2555,48065,TX,Carson,7.195695005,-1.7086903880000002
2556,48067,TX,Cass,-37.82136316,-1.7086903880000002
2557,48069,TX,Castro,-40.80787533,-1.7086903880000002
2558,48071,TX,Chambers,87.86011466,-1.7086903880000002
2559,48073,TX,Cherokee,-29.81879335,-1.7086903880000002
2560,48075,TX,Childress,-4.891898183,-1.7086903880000002
2561,48077,TX,Clay,37.01178256,-1.7086903880000002
2562,48079,TX,Cochran,-11.30996421,-1.7086903880000002
2563,48081,TX,Coke,-20.78556211,-1.7086903880000002
2564,48083,TX,Coleman,-29.67086868,-1.7086903880000002
2565,48085,TX,Collin,-39.99360136,-1.7086903880000002
2566,48087,TX,Collingsworth,-27.41111235,-1.7086903880000002
2567,48089,TX,Colorado,-22.23517065,-1.7086903880000002
2568,48091,TX,Comal,-26.3922653,-1.7086903880000002
2569,48093,TX,Comanche,-31.47404653,-1.7086903880000002
2570,48095,TX,Concho,-16.75028293,-1.7086903880000002
2571,48097,TX,Cooke,-19.79307143,-1.7086903880000002
2572,48099,TX,Coryell,-49.004954600000005,-1.7086903880000002
2573,48101,TX,Cottle,,-1.7086903880000002
2574,48103,TX,Crane,29.49335427,-1.7086903880000002
2575,48105,TX,Crockett,,-1.7086903880000002
2576,48107,TX,Crosby,3.360247142,-1.7086903880000002
2577,48109,TX,Culberson,-28.82237001,-1.7086903880000002
2578,48111,TX,Dallam,-52.56029835,-1.7086903880000002
2579,48113,TX,Dallas,-29.21823824,-1.7086903880000002
2580,48115,TX,Dawson,-16.03268026,-1.7086903880000002
2581,48117,TX,Deaf Smith,-11.85874724,-1.7086903880000002
2582,48119,TX,Delta,-13.26318912,-1.7086903880000002
2583,48121,TX,Denton,-32.73865651,-1.7086903880000002
2584,48123,TX,DeWitt,-3.761737188,-1.7086903880000002
2585,48125,TX,Dickens,,-1.7086903880000002
2586,48127,TX,Dimmit,26.58861171,-1.7086903880000002
2587,48129,TX,Donley,,-1.7086903880000002
2588,48131,TX,Duval,22.29454884,-1.7086903880000002
2589,48133,TX,Eastland,-27.02656575,-1.7086903880000002
2590,48135,TX,Ector,-6.20695129,-1.7086903880000002
2591,48137,TX,Edwards,,-1.7086903880000002
2592,48139,TX,Ellis,-39.64604897,-1.7086903880000002
2593,48141,TX,El Paso,-13.4568837,-1.7086903880000002
2594,48143,TX,Erath,-32.78260485,-1.7086903880000002
2595,48145,TX,Falls,-3.687298583,-1.7086903880000002
2596,48147,TX,Fannin,-18.65827603,-1.7086903880000002
2597,48149,TX,Fayette,51.34288196,-1.7086903880000002
2598,48151,TX,Fisher,-5.989719565,-1.7086903880000002
2599,48153,TX,Floyd,-23.58928767,-1.7086903880000002
2600,48155,TX,Foard,,-1.7086903880000002
2601,48157,TX,Fort Bend,-17.79035927,-1.7086903880000002
2602,48159,TX,Franklin,-20.43327965,-1.7086903880000002
2603,48161,TX,Freestone,-7.474404288,-1.7086903880000002
2604,48163,TX,Frio,9.2858024,-1.7086903880000002
2605,48165,TX,Gaines,0.142105364,-1.7086903880000002
2606,48167,TX,Galveston,-17.81681725,-1.7086903880000002
2607,48169,TX,Garza,9.518638489,-1.7086903880000002
2608,48171,TX,Gillespie,-37.03866347,-1.7086903880000002
2609,48173,TX,Glasscock,,-1.7086903880000002
2610,48175,TX,Goliad,,-1.7086903880000002
2611,48177,TX,Gonzales,-18.476450399999997,-1.7086903880000002
2612,48179,TX,Gray,-4.762259509,-1.7086903880000002
2613,48181,TX,Grayson,-32.72386968,-1.7086903880000002
2614,48183,TX,Gregg,-11.32750319,-1.7086903880000002
2615,48185,TX,Grimes,-21.18974663,-1.7086903880000002
2616,48187,TX,Guadalupe,-49.50189077,-1.7086903880000002
2617,48189,TX,Hale,-31.7419272,-1.7086903880000002
2618,48191,TX,Hall,-8.096396927999999,-1.7086903880000002
2619,48193,TX,Hamilton,-20.51933473,-1.7086903880000002
2620,48195,TX,Hansford,-15.345297400000002,-1.7086903880000002
2621,48197,TX,Hardeman,-26.31969818,-1.7086903880000002
2622,48199,TX,Hardin,-21.16200882,-1.7086903880000002
2623,48201,TX,Harris,-12.37760257,-1.7086903880000002
2624,48203,TX,Harrison,-9.350125718,-1.7086903880000002
2625,48205,TX,Hartley,,-1.7086903880000002
2626,48207,TX,Haskell,-38.91457405,-1.7086903880000002
2627,48209,TX,Hays,-26.15507183,-1.7086903880000002
2628,48211,TX,Hemphill,,-1.7086903880000002
2629,48213,TX,Henderson,-35.13370751,-1.7086903880000002
2630,48215,TX,Hidalgo,-11.20502724,-1.7086903880000002
2631,48217,TX,Hill,-33.61329901,-1.7086903880000002
2632,48219,TX,Hockley,-11.66740873,-1.7086903880000002
2633,48221,TX,Hood,-27.73705423,-1.7086903880000002
2634,48223,TX,Hopkins,-19.06046472,-1.7086903880000002
2635,48225,TX,Houston,-20.32237956,-1.7086903880000002
2636,48227,TX,Howard,-18.62549587,-1.7086903880000002
2637,48229,TX,Hudspeth,14.39137002,-1.7086903880000002
2638,48231,TX,Hunt,-34.70890758,-1.7086903880000002
2639,48233,TX,Hutchinson,-28.32750773,-1.7086903880000002
2640,48235,TX,Irion,,-1.7086903880000002
2641,48237,TX,Jack,-29.49151377,-1.7086903880000002
2642,48239,TX,Jackson,-13.45673542,-1.7086903880000002
2643,48241,TX,Jasper,-35.71678998,-1.7086903880000002
2644,48243,TX,Jeff Davis,,-1.7086903880000002
2645,48245,TX,Jefferson,-18.91074061,-1.7086903880000002
2646,48247,TX,Jim Hogg,16.10330412,-1.7086903880000002
2647,48249,TX,Jim Wells,32.96124447,-1.7086903880000002
2648,48251,TX,Johnson,-19.90963987,-1.7086903880000002
2649,48253,TX,Jones,49.78564351,-1.7086903880000002
2650,48255,TX,Karnes,-0.008036645,-1.7086903880000002
2651,48257,TX,Kaufman,-31.97661003,-1.7086903880000002
2652,48259,TX,Kendall,-27.28842742,-1.7086903880000002
2653,48261,TX,Kenedy,,-1.7086903880000002
2654,48263,TX,Kent,,-1.7086903880000002
2655,48265,TX,Kerr,-26.05965017,-1.7086903880000002
2656,48267,TX,Kimble,-35.43040364,-1.7086903880000002
2657,48269,TX,King,,-1.7086903880000002
2658,48271,TX,Kinney,18.86671445,-1.7086903880000002
2659,48273,TX,Kleberg,21.71546422,-1.7086903880000002
2660,48275,TX,Knox,-13.15587129,-1.7086903880000002
2661,48277,TX,Lamar,-26.52966375,-1.7086903880000002
2662,48279,TX,Lamb,-9.011119224,-1.7086903880000002
2663,48281,TX,Lampasas,39.9299291,-1.7086903880000002
2664,48283,TX,La Salle,-10.28652694,-1.7086903880000002
2665,48285,TX,Lavaca,-2.734736822,-1.7086903880000002
2666,48287,TX,Lee,-5.529899317000001,-1.7086903880000002
2667,48289,TX,Leon,-25.60516035,-1.7086903880000002
2668,48291,TX,Liberty,-20.87245207,-1.7086903880000002
2669,48293,TX,Limestone,-17.70184698,-1.7086903880000002
2670,48295,TX,Lipscomb,46.9560561,-1.7086903880000002
2671,48297,TX,Live Oak,-15.59086611,-1.7086903880000002
2672,48299,TX,Llano,-45.86876684,-1.7086903880000002
2673,48301,TX,Loving,,-1.7086903880000002
2674,48303,TX,Lubbock,-15.59781092,-1.7086903880000002
2675,48305,TX,Lynn,-21.73516238,-1.7086903880000002
2676,48307,TX,McCulloch,-31.36146079,-1.7086903880000002
2677,48309,TX,McLennan,-26.66886464,-1.7086903880000002
2678,48311,TX,McMullen,,-1.7086903880000002
2679,48313,TX,Madison,-31.68597194,-1.7086903880000002
2680,48315,TX,Marion,21.95630624,-1.7086903880000002
2681,48317,TX,Martin,,-1.7086903880000002
2682,48319,TX,Mason,,-1.7086903880000002
2683,48321,TX,Matagorda,-6.893603702999999,-1.7086903880000002
2684,48323,TX,Maverick,-9.475168925,-1.7086903880000002
2685,48325,TX,Medina,1.412100757,-1.7086903880000002
2686,48327,TX,Menard,,-1.7086903880000002
2687,48329,TX,Midland,-2.6551346430000002,-1.7086903880000002
2688,48331,TX,Milam,-18.02188131,-1.7086903880000002
2689,48333,TX,Mills,,-1.7086903880000002
2690,48335,TX,Mitchell,-58.58407543,-1.7086903880000002
2691,48337,TX,Montague,-11.74535917,-1.7086903880000002
2692,48339,TX,Montgomery,-22.14740682,-1.7086903880000002
2693,48341,TX,Moore,-49.1722264,-1.7086903880000002
2694,48343,TX,Morris,-34.24080411,-1.7086903880000002
2695,48345,TX,Motley,,-1.7086903880000002
2696,48347,TX,Nacogdoches,-31.87898973,-1.7086903880000002
2697,48349,TX,Navarro,-23.34394364,-1.7086903880000002
2698,48351,TX,Newton,-28.97112717,-1.7086903880000002
2699,48353,TX,Nolan,-30.77415774,-1.7086903880000002
2700,48355,TX,Nueces,-1.961935844,-1.7086903880000002
2701,48357,TX,Ochiltree,18.79758323,-1.7086903880000002
2702,48359,TX,Oldham,,-1.7086903880000002
2703,48361,TX,Orange,-33.45584801,-1.7086903880000002
2704,48363,TX,Palo Pinto,-17.26385283,-1.7086903880000002
2705,48365,TX,Panola,-32.37576831,-1.7086903880000002
2706,48367,TX,Parker,-38.29800403,-1.7086903880000002
2707,48369,TX,Parmer,-36.5851496,-1.7086903880000002
2708,48371,TX,Pecos,-20.0717182,-1.7086903880000002
2709,48373,TX,Polk,-25.14303967,-1.7086903880000002
2710,48375,TX,Potter,-25.22109182,-1.7086903880000002
2711,48377,TX,Presidio,-30.83922306,-1.7086903880000002
2712,48379,TX,Rains,-37.45074686,-1.7086903880000002
2713,48381,TX,Randall,-15.61477007,-1.7086903880000002
2714,48383,TX,Reagan,8.481593822999999,-1.7086903880000002
2715,48385,TX,Real,-1.342330601,-1.7086903880000002
2716,48387,TX,Red River,-9.453909816,-1.7086903880000002
2717,48389,TX,Reeves,-11.4387242,-1.7086903880000002
2718,48391,TX,Refugio,-12.87430121,-1.7086903880000002
2719,48393,TX,Roberts,,-1.7086903880000002
2720,48395,TX,Robertson,-27.63352112,-1.7086903880000002
2721,48397,TX,Rockwall,-28.10721743,-1.7086903880000002
2722,48399,TX,Runnels,-25.20573504,-1.7086903880000002
2723,48401,TX,Rusk,-9.280738878,-1.7086903880000002
2724,48403,TX,Sabine,0.170891097,-1.7086903880000002
2725,48405,TX,San Augustine,,-1.7086903880000002
2726,48407,TX,San Jacinto,-22.10470591,-1.7086903880000002
2727,48409,TX,San Patricio,1.4033059780000001,-1.7086903880000002
2728,48411,TX,San Saba,2.080197816,-1.7086903880000002
2729,48413,TX,Schleicher,,-1.7086903880000002
2730,48415,TX,Scurry,-11.51907823,-1.7086903880000002
2731,48417,TX,Shackelford,,-1.7086903880000002
2732,48419,TX,Shelby,-28.28884741,-1.7086903880000002
2733,48421,TX,Sherman,,-1.7086903880000002
2734,48423,TX,Smith,-30.64742754,-1.7086903880000002
2735,48425,TX,Somervell,-17.010905899999997,-1.7086903880000002
2736,48427,TX,Starr,-3.63415505,-1.7086903880000002
2737,48429,TX,Stephens,14.36392598,-1.7086903880000002
2738,48431,TX,Sterling,,-1.7086903880000002
2739,48433,TX,Stonewall,,-1.7086903880000002
2740,48435,TX,Sutton,-19.73390377,-1.7086903880000002
2741,48437,TX,Swisher,-5.256293918,-1.7086903880000002
2742,48439,TX,Tarrant,-22.73716509,-1.7086903880000002
2743,48441,TX,Taylor,-15.91363278,-1.7086903880000002
2744,48443,TX,Terrell,,-1.7086903880000002
2745,48445,TX,Terry,-21.37825913,-1.7086903880000002
2746,48447,TX,Throckmorton,,-1.7086903880000002
2747,48449,TX,Titus,-28.38665778,-1.7086903880000002
2748,48451,TX,Tom Green,-31.81246026,-1.7086903880000002
2749,48453,TX,Travis,-33.12627961,-1.7086903880000002
2750,48455,TX,Trinity,-15.34421092,-1.7086903880000002
2751,48457,TX,Tyler,-39.70183316,-1.7086903880000002
2752,48459,TX,Upshur,-49.54714656,-1.7086903880000002
2753,48461,TX,Upton,20.39236855,-1.7086903880000002
2754,48463,TX,Uvalde,-19.45897615,-1.7086903880000002
2755,48465,TX,Val Verde,-9.720910811,-1.7086903880000002
2756,48467,TX,Van Zandt,-26.56724687,-1.7086903880000002
2757,48469,TX,Victoria,-2.6959268080000003,-1.7086903880000002
2758,48471,TX,Walker,-22.16171333,-1.7086903880000002
2759,48473,TX,Waller,-7.057867519,-1.7086903880000002
2760,48475,TX,Ward,12.76955894,-1.7086903880000002
2761,48477,TX,Washington,-5.418129812999999,-1.7086903880000002
2762,48479,TX,Webb,-6.517333385,-1.7086903880000002
2763,48481,TX,Wharton,-20.72017442,-1.7086903880000002
2764,48483,TX,Wheeler,-7.456145714,-1.7086903880000002
2765,48485,TX,Wichita,-9.728822233999999,-1.7086903880000002
2766,48487,TX,Wilbarger,-25.96745326,-1.7086903880000002
2767,48489,TX,Willacy,-14.94175645,-1.7086903880000002
2768,48491,TX,Williamson,-34.74056584,-1.7086903880000002
2769,48493,TX,Wilson,-27.95868747,-1.7086903880000002
2770,48495,TX,Winkler,26.29816827,-1.7086903880000002
2771,48497,TX,Wise,-33.39845993,-1.7086903880000002
2772,48499,TX,Wood,-28.05778765,-1.7086903880000002
2773,48501,TX,Yoakum,-17.17976503,-1.7086903880000002
2774,48503,TX,Young,-29.5069208,-1.7086903880000002
2775,48505,TX,Zapata,-6.609703316,-1.7086903880000002
2776,48507,TX,Zavala,-17.65245305,-1.7086903880000002
2777,49001,UT,Beaver,-40.74399839,-2.567480921
2778,49003,UT,Box Elder,-21.19229258,-2.567480921
2779,49005,UT,Cache,-23.42594319,-2.567480921
2780,49007,UT,Carbon,-22.3463829,-2.567480921
2781,49009,UT,Daggett,,-2.567480921
2782,49011,UT,Davis,-31.40730734,-2.567480921
2783,49013,UT,Duchesne,25.57499691,-2.567480921
2784,49015,UT,Emery,-22.77319776,-2.567480921
2785,49017,UT,Garfield,-49.17644925,-2.567480921
2786,49019,UT,Grand,-46.69226983,-2.567480921
2787,49021,UT,Iron,-27.36013586,-2.567480921
2788,49023,UT,Juab,-43.33016861,-2.567480921
2789,49025,UT,Kane,,-2.567480921
2790,49027,UT,Millard,-5.234286439,-2.567480921
2791,49029,UT,Morgan,,-2.567480921
2792,49031,UT,Piute,,-2.567480921
2793,49033,UT,Rich,,-2.567480921
2794,49035,UT,Salt Lake,-32.53623174,-2.567480921
2795,49037,UT,San Juan,-26.61966035,-2.567480921
2796,49039,UT,Sanpete,-45.20721602,-2.567480921
2797,49041,UT,Sevier,-42.43926734,-2.567480921
2798,49043,UT,Summit,-56.47150343,-2.567480921
2799,49045,UT,Tooele,-35.06295673,-2.567480921
2800,49047,UT,Uintah,29.18372008,-2.567480921
2801,49049,UT,Utah,-49.16659449,-2.567480921
2802,49051,UT,Wasatch,-53.20364683,-2.567480921
2803,49053,UT,Washington,-26.47973761,-2.567480921
2804,49055,UT,Wayne,,-2.567480921
2805,49057,UT,Weber,-33.75659984,-2.567480921
2806,50001,VT,Addison,-35.91381928,-2.953731172
2807,50003,VT,Bennington,-28.19846451,-2.953731172
2808,50005,VT,Caledonia,-39.711053299999996,-2.953731172
2809,50007,VT,Chittenden,-28.99362414,-2.953731172
2810,50009,VT,Essex,-5.58618978,-2.953731172
2811,50011,VT,Franklin,-30.92342355,-2.953731172
2812,50013,VT,Grand Isle,-15.36204695,-2.953731172
2813,50015,VT,Lamoille,-48.74071006,-2.953731172
2814,50017,VT,Orange,-15.30326921,-2.953731172
2815,50019,VT,Orleans,-18.47458617,-2.953731172
2816,50021,VT,Rutland,-34.20380177,-2.953731172
2817,50023,VT,Washington,-30.85418357,-2.953731172
2818,50025,VT,Windham,-21.46202849,-2.953731172
2819,50027,VT,Windsor,-22.05643991,-2.953731172
2820,51001,VA,Accomack,-34.408665299999996,-1.4358604030000002
2821,51003,VA,Albemarle,-28.36673196,-1.4358604030000002
2822,51005,VA,Alleghany,8.020718459,-1.4358604030000002
2823,51007,VA,Amelia,-21.77692122,-1.4358604030000002
2824,51009,VA,Amherst,-35.13839442,-1.4358604030000002
2825,51011,VA,Appomattox,-37.64532576,-1.4358604030000002
2826,51013,VA,Arlington,-23.55485036,-1.4358604030000002
2827,51015,VA,Augusta,-21.22432967,-1.4358604030000002
2828,51017,VA,Bath,,-1.4358604030000002
2829,51019,VA,Bedford,-27.17497373,-1.4358604030000002
2830,51021,VA,Bland,78.51446484,-1.4358604030000002
2831,51023,VA,Botetourt,-12.08729658,-1.4358604030000002
2832,51025,VA,Brunswick,175.46705480000003,-1.4358604030000002
2833,51027,VA,Buchanan,18.13852546,-1.4358604030000002
2834,51029,VA,Buckingham,-46.25704298,-1.4358604030000002
2835,51031,VA,Campbell,-29.07284526,-1.4358604030000002
2836,51033,VA,Caroline,-33.10425604,-1.4358604030000002
2837,51035,VA,Carroll,-28.35957896,-1.4358604030000002
2838,51036,VA,Charles City,,-1.4358604030000002
2839,51037,VA,Charlotte,-20.26409342,-1.4358604030000002
2840,51041,VA,Chesterfield,-21.47794616,-1.4358604030000002
2841,51043,VA,Clarke,-53.13310093,-1.4358604030000002
2842,51045,VA,Craig,,-1.4358604030000002
2843,51047,VA,Culpeper,-31.89329215,-1.4358604030000002
2844,51049,VA,Cumberland,-17.24762401,-1.4358604030000002
2845,51051,VA,Dickenson,-3.374086147,-1.4358604030000002
2846,51053,VA,Dinwiddie,-11.10561655,-1.4358604030000002
2847,51057,VA,Essex,-52.90463073,-1.4358604030000002
2848,51059,VA,Fairfax,-10.70991822,-1.4358604030000002
2849,51061,VA,Fauquier,-30.58450832,-1.4358604030000002
2850,51063,VA,Floyd,-26.93455927,-1.4358604030000002
2851,51065,VA,Fluvanna,-42.90267765,-1.4358604030000002
2852,51067,VA,Franklin,-25.91553988,-1.4358604030000002
2853,51069,VA,Frederick,-49.61519307,-1.4358604030000002
2854,51071,VA,Giles,-17.59416487,-1.4358604030000002
2855,51073,VA,Gloucester,-28.03674418,-1.4358604030000002
2856,51075,VA,Goochland,-43.89057456,-1.4358604030000002
2857,51077,VA,Grayson,-39.93726111,-1.4358604030000002
2858,51079,VA,Greene,-12.5567275,-1.4358604030000002
2859,51081,VA,Greensville,-93.35394823,-1.4358604030000002
2860,51083,VA,Halifax,5.8758198770000005,-1.4358604030000002
2861,51085,VA,Hanover,-46.32868916,-1.4358604030000002
2862,51087,VA,Henrico,-30.11821595,-1.4358604030000002
2863,51089,VA,Henry,-22.22461778,-1.4358604030000002
2864,51091,VA,Highland,,-1.4358604030000002
2865,51093,VA,Isle of Wight,-30.35706507,-1.4358604030000002
2866,51095,VA,James City,-28.01646263,-1.4358604030000002
2867,51097,VA,King and Queen,,-1.4358604030000002
2868,51099,VA,King George,-34.47181519,-1.4358604030000002
2869,51101,VA,King William,-13.96939978,-1.4358604030000002
2870,51103,VA,Lancaster,-28.41699183,-1.4358604030000002
2871,51105,VA,Lee,-14.04527281,-1.4358604030000002
2872,51107,VA,Loudoun,-23.618246799999998,-1.4358604030000002
2873,51109,VA,Louisa,-49.61882145,-1.4358604030000002
2874,51111,VA,Lunenburg,-1.9394532519999998,-1.4358604030000002
2875,51113,VA,Madison,-25.16126761,-1.4358604030000002
2876,51115,VA,Mathews,-36.66195538,-1.4358604030000002
2877,51117,VA,Mecklenburg,-38.59557646,-1.4358604030000002
2878,51119,VA,Middlesex,-16.60023224,-1.4358604030000002
2879,51121,VA,Montgomery,-26.86486797,-1.4358604030000002
2880,51125,VA,Nelson,-20.55243154,-1.4358604030000002
2881,51127,VA,New Kent,-46.70268812,-1.4358604030000002
2882,51131,VA,Northampton,-23.5881047,-1.4358604030000002
2883,51133,VA,Northumberland,-18.41719281,-1.4358604030000002
2884,51135,VA,Nottoway,-38.06953653,-1.4358604030000002
2885,51137,VA,Orange,-27.87884261,-1.4358604030000002
2886,51139,VA,Page,-24.36502436,-1.4358604030000002
2887,51141,VA,Patrick,-37.76897696,-1.4358604030000002
2888,51143,VA,Pittsylvania,-45.69664836,-1.4358604030000002
2889,51145,VA,Powhatan,-16.84081054,-1.4358604030000002
2890,51147,VA,Prince Edward,-32.20584912,-1.4358604030000002
2891,51149,VA,Prince George,-38.59590091,-1.4358604030000002
2892,51153,VA,Prince William,-19.57735155,-1.4358604030000002
2893,51155,VA,Pulaski,-13.58983268,-1.4358604030000002
2894,51157,VA,Rappahannock,,-1.4358604030000002
2895,51159,VA,Richmond,6.073661046000001,-1.4358604030000002
2896,51161,VA,Roanoke,-23.76469027,-1.4358604030000002
2897,51163,VA,Rockbridge,-46.45249033,-1.4358604030000002
2898,51165,VA,Rockingham,-23.88131359,-1.4358604030000002
2899,51167,VA,Russell,13.73110934,-1.4358604030000002
2900,51169,VA,Scott,-5.159401869,-1.4358604030000002
2901,51171,VA,Shenandoah,-41.27702921,-1.4358604030000002
2902,51173,VA,Smyth,-30.872880199999997,-1.4358604030000002
2903,51175,VA,Southampton,-15.18754519,-1.4358604030000002
2904,51177,VA,Spotsylvania,-29.40131213,-1.4358604030000002
2905,51179,VA,Stafford,-28.72068859,-1.4358604030000002
2906,51181,VA,Surry,-30.10239391,-1.4358604030000002
2907,51183,VA,Sussex,-18.283827399999996,-1.4358604030000002
2908,51185,VA,Tazewell,9.802412965,-1.4358604030000002
2909,51187,VA,Warren,-39.35478385,-1.4358604030000002
2910,51191,VA,Washington,-50.10197626,-1.4358604030000002
2911,51193,VA,Westmoreland,-18.54953098,-1.4358604030000002
2912,51195,VA,Wise,-22.40251841,-1.4358604030000002
2913,51197,VA,Wythe,-40.0750643,-1.4358604030000002
2914,51199,VA,York,-33.10785958,-1.4358604030000002
2915,51510,VA,Alexandria,-12.1053379,-1.4358604030000002
2916,51515,VA,Bedford,-40.66754304,-1.4358604030000002
2917,51520,VA,Bristol,16.78891383,-1.4358604030000002
2918,51530,VA,Buena Vista,405.98163910000005,-1.4358604030000002
2919,51540,VA,Charlottesville,-38.04653183,-1.4358604030000002
2920,51550,VA,Chesapeake,-29.36857581,-1.4358604030000002
2921,51570,VA,Colonial Heights,-26.41201241,-1.4358604030000002
2922,51580,VA,Covington,-19.00578706,-1.4358604030000002
2923,51590,VA,Danville,-16.17390452,-1.4358604030000002
2924,51595,VA,Emporia,-9.653551432999999,-1.4358604030000002
2925,51600,VA,Fairfax,-28.69201941,-1.4358604030000002
2926,51610,VA,Falls Church,5.983487254,-1.4358604030000002
2927,51620,VA,Franklin,-37.05889791,-1.4358604030000002
2928,51630,VA,Fredericksburg,-35.44935882,-1.4358604030000002
2929,51640,VA,Galax,-32.03123569,-1.4358604030000002
2930,51650,VA,Hampton,-29.80900555,-1.4358604030000002
2931,51660,VA,Harrisonburg,-32.26411737,-1.4358604030000002
2932,51670,VA,Hopewell,-0.994245459,-1.4358604030000002
2933,51678,VA,Lexington,-15.64716589,-1.4358604030000002
2934,51680,VA,Lynchburg,-26.28629866,-1.4358604030000002
2935,51683,VA,Manassas,-19.12154159,-1.4358604030000002
2936,51685,VA,Manassas Park,3.126368598,-1.4358604030000002
2937,51690,VA,Martinsville,-11.84399615,-1.4358604030000002
2938,51700,VA,Newport News,-10.3567787,-1.4358604030000002
2939,51710,VA,Norfolk,-24.83937935,-1.4358604030000002
2940,51720,VA,Norton,146.61203799999998,-1.4358604030000002
2941,51730,VA,Petersburg,-15.02798522,-1.4358604030000002
2942,51735,VA,Poquoson,-12.68539347,-1.4358604030000002
2943,51740,VA,Portsmouth,-12.57537476,-1.4358604030000002
2944,51750,VA,Radford,-14.41987369,-1.4358604030000002
2945,51760,VA,Richmond,-27.36872359,-1.4358604030000002
2946,51770,VA,Roanoke,-12.75490854,-1.4358604030000002
2947,51775,VA,Salem,-32.06550744,-1.4358604030000002
2948,51790,VA,Staunton,-40.61638089,-1.4358604030000002
2949,51800,VA,Suffolk,-33.12995406,-1.4358604030000002
2950,51810,VA,Virginia Beach,-25.81772808,-1.4358604030000002
